year,month,period,region,fuel_switched_from,hp_type,total_installs,cleanbc_rebate_installs,utility_rebate_installs,self_funded_installs,market_rate_installs,low_mid_income_installs,est_ghg_avoided_tco2e_yr,est_annual_energy_savings_cad,cumulative_stock_province,bc_total_households,penetration_pct
2025,6,2025-06,Thompson-Okanagan,propane,ground_source,1,0,0,1,0,1,3.2,1180,271259,1850000,14.66
2025,6,2025-06,Thompson-Okanagan,propane,water_heater,1,0,0,1,0,1,3.2,1180,271259,1850000,14.66
2025,6,2025-06,Thompson-Okanagan,electric_baseboard,mini_split,62,32,14,16,35,27,24.8,19220,271259,1850000,14.66
2025,6,2025-06,Thompson-Okanagan,electric_baseboard,central_ducted,33,17,7,9,19,14,13.2,10230,271259,1850000,14.66
2025,6,2025-06,Thompson-Okanagan,electric_baseboard,ground_source,7,3,1,3,4,3,2.8,2170,271259,1850000,14.66
2025,6,2025-06,Thompson-Okanagan,electric_baseboard,water_heater,7,3,1,3,4,3,2.8,2170,271259,1850000,14.66
2025,6,2025-06,Fraser Valley,natural_gas,mini_split,63,32,14,17,36,27,132.3,61740,271259,1850000,14.66
2025,6,2025-06,Fraser Valley,natural_gas,central_ducted,33,17,7,9,19,14,69.3,32340,271259,1850000,14.66
2025,6,2025-06,Fraser Valley,natural_gas,ground_source,7,3,1,3,4,3,14.7,6860,271259,1850000,14.66
2025,6,2025-06,Fraser Valley,natural_gas,water_heater,7,3,1,3,4,3,14.7,6860,271259,1850000,14.66
2025,6,2025-06,Fraser Valley,oil,mini_split,6,3,1,2,3,3,27.6,8520,271259,1850000,14.66
2025,6,2025-06,Fraser Valley,oil,central_ducted,3,1,0,2,1,2,13.8,4260,271259,1850000,14.66
2025,6,2025-06,Fraser Valley,propane,mini_split,7,3,1,3,4,3,22.4,8260,271259,1850000,14.66
2025,6,2025-06,Fraser Valley,propane,central_ducted,3,1,0,2,1,2,9.6,3540,271259,1850000,14.66
2025,6,2025-06,Fraser Valley,electric_baseboard,mini_split,42,21,9,12,24,18,16.8,13020,271259,1850000,14.66
2025,6,2025-06,Fraser Valley,electric_baseboard,central_ducted,22,11,5,6,12,10,8.8,6820,271259,1850000,14.66
2025,6,2025-06,Fraser Valley,electric_baseboard,ground_source,5,2,1,2,2,3,2.0,1550,271259,1850000,14.66
2025,6,2025-06,Fraser Valley,electric_baseboard,water_heater,5,2,1,2,2,3,2.0,1550,271259,1850000,14.66
2025,6,2025-06,Northern BC,natural_gas,mini_split,19,9,4,6,11,8,39.9,18620,271259,1850000,14.66
2025,6,2025-06,Northern BC,natural_gas,central_ducted,10,5,2,3,5,5,21.0,9800,271259,1850000,14.66
2025,6,2025-06,Northern BC,natural_gas,ground_source,2,1,0,1,1,1,4.2,1960,271259,1850000,14.66
2025,6,2025-06,Northern BC,natural_gas,water_heater,2,1,0,1,1,1,4.2,1960,271259,1850000,14.66
2025,6,2025-06,Northern BC,oil,mini_split,14,7,3,4,8,6,64.4,19880,271259,1850000,14.66
2025,6,2025-06,Northern BC,oil,central_ducted,7,3,1,3,4,3,32.2,9940,271259,1850000,14.66
2025,6,2025-06,Northern BC,oil,ground_source,1,0,0,1,0,1,4.6,1420,271259,1850000,14.66
2025,6,2025-06,Northern BC,oil,water_heater,1,0,0,1,0,1,4.6,1420,271259,1850000,14.66
2025,6,2025-06,Northern BC,propane,mini_split,17,8,3,6,9,8,54.4,20060,271259,1850000,14.66
2025,6,2025-06,Northern BC,propane,central_ducted,9,4,2,3,5,4,28.8,10620,271259,1850000,14.66
2025,6,2025-06,Northern BC,propane,ground_source,2,1,0,1,1,1,6.4,2360,271259,1850000,14.66
2025,6,2025-06,Northern BC,propane,water_heater,2,1,0,1,1,1,6.4,2360,271259,1850000,14.66
2025,6,2025-06,Northern BC,electric_baseboard,mini_split,18,9,4,5,10,8,7.2,5580,271259,1850000,14.66
2025,6,2025-06,Northern BC,electric_baseboard,central_ducted,9,4,2,3,5,4,3.6,2790,271259,1850000,14.66
2025,6,2025-06,Northern BC,electric_baseboard,ground_source,2,1,0,1,1,1,0.8,620,271259,1850000,14.66
2025,6,2025-06,Northern BC,electric_baseboard,water_heater,2,1,0,1,1,1,0.8,620,271259,1850000,14.66
2025,6,2025-06,Kootenay-Boundary,natural_gas,mini_split,28,14,6,8,16,12,58.8,27440,271259,1850000,14.66
2025,6,2025-06,Kootenay-Boundary,natural_gas,central_ducted,15,7,3,5,8,7,31.5,14700,271259,1850000,14.66
2025,6,2025-06,Kootenay-Boundary,natural_gas,ground_source,3,1,0,2,1,2,6.3,2940,271259,1850000,14.66
2025,6,2025-06,Kootenay-Boundary,natural_gas,water_heater,3,1,0,2,1,2,6.3,2940,271259,1850000,14.66
2025,6,2025-06,Kootenay-Boundary,oil,mini_split,2,1,0,1,1,1,9.2,2840,271259,1850000,14.66
2025,6,2025-06,Kootenay-Boundary,oil,central_ducted,1,0,0,1,0,1,4.6,1420,271259,1850000,14.66
2025,6,2025-06,Kootenay-Boundary,propane,mini_split,2,1,0,1,1,1,6.4,2360,271259,1850000,14.66
2025,6,2025-06,Kootenay-Boundary,propane,central_ducted,1,0,0,1,0,1,3.2,1180,271259,1850000,14.66
2025,6,2025-06,Kootenay-Boundary,electric_baseboard,mini_split,16,8,3,5,9,7,6.4,4960,271259,1850000,14.66
2025,6,2025-06,Kootenay-Boundary,electric_baseboard,central_ducted,8,4,1,3,4,4,3.2,2480,271259,1850000,14.66
2025,6,2025-06,Kootenay-Boundary,electric_baseboard,ground_source,2,1,0,1,1,1,0.8,620,271259,1850000,14.66
2025,6,2025-06,Kootenay-Boundary,electric_baseboard,water_heater,2,1,0,1,1,1,0.8,620,271259,1850000,14.66
2025,6,2025-06,Cariboo,natural_gas,mini_split,14,7,3,4,8,6,29.4,13720,271259,1850000,14.66
2025,6,2025-06,Cariboo,natural_gas,central_ducted,7,3,1,3,4,3,14.7,6860,271259,1850000,14.66
2025,6,2025-06,Cariboo,natural_gas,ground_source,1,0,0,1,0,1,2.1,980,271259,1850000,14.66
2025,6,2025-06,Cariboo,natural_gas,water_heater,1,0,0,1,0,1,2.1,980,271259,1850000,14.66
2025,6,2025-06,Cariboo,oil,mini_split,1,0,0,1,0,1,4.6,1420,271259,1850000,14.66
2025,6,2025-06,Cariboo,propane,mini_split,1,0,0,1,0,1,3.2,1180,271259,1850000,14.66
2025,6,2025-06,Cariboo,electric_baseboard,mini_split,10,5,2,3,5,5,4.0,3100,271259,1850000,14.66
2025,6,2025-06,Cariboo,electric_baseboard,central_ducted,5,2,1,2,2,3,2.0,1550,271259,1850000,14.66
2025,6,2025-06,Cariboo,electric_baseboard,ground_source,1,0,0,1,0,1,0.4,310,271259,1850000,14.66
2025,6,2025-06,Cariboo,electric_baseboard,water_heater,1,0,0,1,0,1,0.4,310,271259,1850000,14.66
2025,7,2025-07,Lower Mainland,natural_gas,mini_split,277,144,63,70,160,117,581.7,271460,273522,1850000,14.78
2025,7,2025-07,Lower Mainland,natural_gas,central_ducted,148,76,34,38,85,63,310.8,145040,273522,1850000,14.78
2025,7,2025-07,Lower Mainland,natural_gas,ground_source,34,17,7,10,19,15,71.4,33320,273522,1850000,14.78
2025,7,2025-07,Lower Mainland,natural_gas,water_heater,34,17,7,10,19,15,71.4,33320,273522,1850000,14.78
2025,7,2025-07,Lower Mainland,oil,mini_split,30,15,6,9,17,13,138.0,42600,273522,1850000,14.78
2025,7,2025-07,Lower Mainland,oil,central_ducted,16,8,3,5,9,7,73.6,22720,273522,1850000,14.78
2025,7,2025-07,Lower Mainland,oil,ground_source,3,1,0,2,1,2,13.8,4260,273522,1850000,14.78
2025,7,2025-07,Lower Mainland,oil,water_heater,3,1,0,2,1,2,13.8,4260,273522,1850000,14.78
2025,7,2025-07,Lower Mainland,propane,mini_split,37,19,8,10,21,16,118.4,43660,273522,1850000,14.78
2025,7,2025-07,Lower Mainland,propane,central_ducted,20,10,4,6,11,9,64.0,23600,273522,1850000,14.78
2025,7,2025-07,Lower Mainland,propane,ground_source,4,2,0,2,2,2,12.8,4720,273522,1850000,14.78
2025,7,2025-07,Lower Mainland,propane,water_heater,4,2,0,2,2,2,12.8,4720,273522,1850000,14.78
2025,7,2025-07,Lower Mainland,electric_baseboard,mini_split,220,114,50,56,127,93,88.0,68200,273522,1850000,14.78
2025,7,2025-07,Lower Mainland,electric_baseboard,central_ducted,118,61,27,30,68,50,47.2,36580,273522,1850000,14.78
2025,7,2025-07,Lower Mainland,electric_baseboard,ground_source,27,14,6,7,15,12,10.8,8370,273522,1850000,14.78
2025,7,2025-07,Lower Mainland,electric_baseboard,water_heater,27,14,6,7,15,12,10.8,8370,273522,1850000,14.78
2025,7,2025-07,Vancouver Island,natural_gas,mini_split,130,67,29,34,75,55,273.0,127400,273522,1850000,14.78
2025,7,2025-07,Vancouver Island,natural_gas,central_ducted,69,35,15,19,40,29,144.9,67620,273522,1850000,14.78
2025,7,2025-07,Vancouver Island,natural_gas,ground_source,16,8,3,5,9,7,33.6,15680,273522,1850000,14.78
2025,7,2025-07,Vancouver Island,natural_gas,water_heater,16,8,3,5,9,7,33.6,15680,273522,1850000,14.78
2025,7,2025-07,Vancouver Island,oil,mini_split,12,6,2,4,6,6,55.2,17040,273522,1850000,14.78
2025,7,2025-07,Vancouver Island,oil,central_ducted,6,3,1,2,3,3,27.6,8520,273522,1850000,14.78
2025,7,2025-07,Vancouver Island,oil,ground_source,1,0,0,1,0,1,4.6,1420,273522,1850000,14.78
2025,7,2025-07,Vancouver Island,oil,water_heater,1,0,0,1,0,1,4.6,1420,273522,1850000,14.78
2025,7,2025-07,Vancouver Island,propane,mini_split,14,7,3,4,8,6,44.8,16520,273522,1850000,14.78
2025,7,2025-07,Vancouver Island,propane,central_ducted,7,3,1,3,4,3,22.4,8260,273522,1850000,14.78
2025,7,2025-07,Vancouver Island,propane,ground_source,1,0,0,1,0,1,3.2,1180,273522,1850000,14.78
2025,7,2025-07,Vancouver Island,propane,water_heater,1,0,0,1,0,1,3.2,1180,273522,1850000,14.78
2025,7,2025-07,Vancouver Island,electric_baseboard,mini_split,91,47,20,24,52,39,36.4,28210,273522,1850000,14.78
2025,7,2025-07,Vancouver Island,electric_baseboard,central_ducted,48,24,11,13,27,21,19.2,14880,273522,1850000,14.78
2025,7,2025-07,Vancouver Island,electric_baseboard,ground_source,11,5,2,4,6,5,4.4,3410,273522,1850000,14.78
2025,7,2025-07,Vancouver Island,electric_baseboard,water_heater,11,5,2,4,6,5,4.4,3410,273522,1850000,14.78
2025,7,2025-07,Thompson-Okanagan,natural_gas,mini_split,100,52,23,25,57,43,210.0,98000,273522,1850000,14.78
2025,7,2025-07,Thompson-Okanagan,natural_gas,central_ducted,53,27,12,14,30,23,111.3,51940,273522,1850000,14.78
2025,7,2025-07,Thompson-Okanagan,natural_gas,ground_source,12,6,2,4,6,6,25.2,11760,273522,1850000,14.78
2025,7,2025-07,Thompson-Okanagan,natural_gas,water_heater,12,6,2,4,6,6,25.2,11760,273522,1850000,14.78
2025,7,2025-07,Thompson-Okanagan,oil,mini_split,7,3,1,3,4,3,32.2,9940,273522,1850000,14.78
2025,7,2025-07,Thompson-Okanagan,oil,central_ducted,4,2,0,2,2,2,18.4,5680,273522,1850000,14.78
2025,7,2025-07,Thompson-Okanagan,propane,mini_split,9,4,2,3,5,4,28.8,10620,273522,1850000,14.78
2025,7,2025-07,Thompson-Okanagan,propane,central_ducted,5,2,1,2,2,3,16.0,5900,273522,1850000,14.78
2025,7,2025-07,Thompson-Okanagan,propane,ground_source,1,0,0,1,0,1,3.2,1180,273522,1850000,14.78
2025,7,2025-07,Thompson-Okanagan,propane,water_heater,1,0,0,1,0,1,3.2,1180,273522,1850000,14.78
2025,7,2025-07,Thompson-Okanagan,electric_baseboard,mini_split,59,30,13,16,34,25,23.6,18290,273522,1850000,14.78
2025,7,2025-07,Thompson-Okanagan,electric_baseboard,central_ducted,31,16,7,8,17,14,12.4,9610,273522,1850000,14.78
2025,7,2025-07,Thompson-Okanagan,electric_baseboard,ground_source,7,3,1,3,4,3,2.8,2170,273522,1850000,14.78
2025,7,2025-07,Thompson-Okanagan,electric_baseboard,water_heater,7,3,1,3,4,3,2.8,2170,273522,1850000,14.78
2025,7,2025-07,Fraser Valley,natural_gas,mini_split,63,32,14,17,36,27,132.3,61740,273522,1850000,14.78
2025,7,2025-07,Fraser Valley,natural_gas,central_ducted,34,17,7,10,19,15,71.4,33320,273522,1850000,14.78
2025,7,2025-07,Fraser Valley,natural_gas,ground_source,7,3,1,3,4,3,14.7,6860,273522,1850000,14.78
2025,7,2025-07,Fraser Valley,natural_gas,water_heater,7,3,1,3,4,3,14.7,6860,273522,1850000,14.78
2025,7,2025-07,Fraser Valley,oil,mini_split,5,2,1,2,2,3,23.0,7100,273522,1850000,14.78
2025,7,2025-07,Fraser Valley,oil,central_ducted,3,1,0,2,1,2,13.8,4260,273522,1850000,14.78
2025,7,2025-07,Fraser Valley,propane,mini_split,6,3,1,2,3,3,19.2,7080,273522,1850000,14.78
2025,7,2025-07,Fraser Valley,propane,central_ducted,3,1,0,2,1,2,9.6,3540,273522,1850000,14.78
2025,7,2025-07,Fraser Valley,electric_baseboard,mini_split,43,22,9,12,24,19,17.2,13330,273522,1850000,14.78
2025,7,2025-07,Fraser Valley,electric_baseboard,central_ducted,23,11,5,7,13,10,9.2,7130,273522,1850000,14.78
2025,7,2025-07,Fraser Valley,electric_baseboard,ground_source,5,2,1,2,2,3,2.0,1550,273522,1850000,14.78
2025,7,2025-07,Fraser Valley,electric_baseboard,water_heater,5,2,1,2,2,3,2.0,1550,273522,1850000,14.78
2025,7,2025-07,Northern BC,natural_gas,mini_split,20,10,4,6,11,9,42.0,19600,273522,1850000,14.78
2025,7,2025-07,Northern BC,natural_gas,central_ducted,10,5,2,3,5,5,21.0,9800,273522,1850000,14.78
2025,7,2025-07,Northern BC,natural_gas,ground_source,2,1,0,1,1,1,4.2,1960,273522,1850000,14.78
2025,7,2025-07,Northern BC,natural_gas,water_heater,2,1,0,1,1,1,4.2,1960,273522,1850000,14.78
2025,7,2025-07,Northern BC,oil,mini_split,15,7,3,5,8,7,69.0,21300,273522,1850000,14.78
2025,7,2025-07,Northern BC,oil,central_ducted,8,4,1,3,4,4,36.8,11360,273522,1850000,14.78
2025,7,2025-07,Northern BC,oil,ground_source,1,0,0,1,0,1,4.6,1420,273522,1850000,14.78
2025,7,2025-07,Northern BC,oil,water_heater,1,0,0,1,0,1,4.6,1420,273522,1850000,14.78
2025,7,2025-07,Northern BC,propane,mini_split,18,9,4,5,10,8,57.6,21240,273522,1850000,14.78
2025,7,2025-07,Northern BC,propane,central_ducted,9,4,2,3,5,4,28.8,10620,273522,1850000,14.78
2025,7,2025-07,Northern BC,propane,ground_source,2,1,0,1,1,1,6.4,2360,273522,1850000,14.78
2025,7,2025-07,Northern BC,propane,water_heater,2,1,0,1,1,1,6.4,2360,273522,1850000,14.78
2025,7,2025-07,Northern BC,electric_baseboard,mini_split,20,10,4,6,11,9,8.0,6200,273522,1850000,14.78
2025,7,2025-07,Northern BC,electric_baseboard,central_ducted,11,5,2,4,6,5,4.4,3410,273522,1850000,14.78
2025,7,2025-07,Northern BC,electric_baseboard,ground_source,2,1,0,1,1,1,0.8,620,273522,1850000,14.78
2025,7,2025-07,Northern BC,electric_baseboard,water_heater,2,1,0,1,1,1,0.8,620,273522,1850000,14.78
2025,7,2025-07,Kootenay-Boundary,natural_gas,mini_split,28,14,6,8,16,12,58.8,27440,273522,1850000,14.78
2025,7,2025-07,Kootenay-Boundary,natural_gas,central_ducted,15,7,3,5,8,7,31.5,14700,273522,1850000,14.78
2025,7,2025-07,Kootenay-Boundary,natural_gas,ground_source,3,1,0,2,1,2,6.3,2940,273522,1850000,14.78
2025,7,2025-07,Kootenay-Boundary,natural_gas,water_heater,3,1,0,2,1,2,6.3,2940,273522,1850000,14.78
2025,7,2025-07,Kootenay-Boundary,oil,mini_split,2,1,0,1,1,1,9.2,2840,273522,1850000,14.78
2025,7,2025-07,Kootenay-Boundary,oil,central_ducted,1,0,0,1,0,1,4.6,1420,273522,1850000,14.78
2025,7,2025-07,Kootenay-Boundary,propane,mini_split,2,1,0,1,1,1,6.4,2360,273522,1850000,14.78
2025,7,2025-07,Kootenay-Boundary,propane,central_ducted,1,0,0,1,0,1,3.2,1180,273522,1850000,14.78
2025,7,2025-07,Kootenay-Boundary,electric_baseboard,mini_split,16,8,3,5,9,7,6.4,4960,273522,1850000,14.78
2025,7,2025-07,Kootenay-Boundary,electric_baseboard,central_ducted,8,4,1,3,4,4,3.2,2480,273522,1850000,14.78
2025,7,2025-07,Kootenay-Boundary,electric_baseboard,ground_source,2,1,0,1,1,1,0.8,620,273522,1850000,14.78
2025,7,2025-07,Kootenay-Boundary,electric_baseboard,water_heater,2,1,0,1,1,1,0.8,620,273522,1850000,14.78
2025,7,2025-07,Cariboo,natural_gas,mini_split,10,5,2,3,5,5,21.0,9800,273522,1850000,14.78
2025,7,2025-07,Cariboo,natural_gas,central_ducted,5,2,1,2,2,3,10.5,4900,273522,1850000,14.78
2025,7,2025-07,Cariboo,natural_gas,ground_source,1,0,0,1,0,1,2.1,980,273522,1850000,14.78
2025,7,2025-07,Cariboo,natural_gas,water_heater,1,0,0,1,0,1,2.1,980,273522,1850000,14.78
2025,7,2025-07,Cariboo,propane,mini_split,1,0,0,1,0,1,3.2,1180,273522,1850000,14.78
2025,7,2025-07,Cariboo,electric_baseboard,mini_split,8,4,1,3,4,4,3.2,2480,273522,1850000,14.78
2025,7,2025-07,Cariboo,electric_baseboard,central_ducted,4,2,0,2,2,2,1.6,1240,273522,1850000,14.78
2025,7,2025-07,Cariboo,electric_baseboard,ground_source,1,0,0,1,0,1,0.4,310,273522,1850000,14.78
2025,7,2025-07,Cariboo,electric_baseboard,water_heater,1,0,0,1,0,1,0.4,310,273522,1850000,14.78
2025,8,2025-08,Lower Mainland,natural_gas,mini_split,294,152,67,75,170,124,617.4,288120,275646,1850000,14.9
2025,8,2025-08,Lower Mainland,natural_gas,central_ducted,157,81,36,40,91,66,329.7,153860,275646,1850000,14.9
2025,8,2025-08,Lower Mainland,natural_gas,ground_source,36,18,8,10,20,16,75.6,35280,275646,1850000,14.9
2025,8,2025-08,Lower Mainland,natural_gas,water_heater,36,18,8,10,20,16,75.6,35280,275646,1850000,14.9
2025,8,2025-08,Lower Mainland,oil,mini_split,25,13,5,7,14,11,115.0,35500,275646,1850000,14.9
2025,8,2025-08,Lower Mainland,oil,central_ducted,13,6,2,5,7,6,59.8,18460,275646,1850000,14.9
2025,8,2025-08,Lower Mainland,oil,ground_source,3,1,0,2,1,2,13.8,4260,275646,1850000,14.9
2025,8,2025-08,Lower Mainland,oil,water_heater,3,1,0,2,1,2,13.8,4260,275646,1850000,14.9
2025,8,2025-08,Lower Mainland,propane,mini_split,33,17,7,9,19,14,105.6,38940,275646,1850000,14.9
2025,8,2025-08,Lower Mainland,propane,central_ducted,17,8,3,6,9,8,54.4,20060,275646,1850000,14.9
2025,8,2025-08,Lower Mainland,propane,ground_source,4,2,0,2,2,2,12.8,4720,275646,1850000,14.9
2025,8,2025-08,Lower Mainland,propane,water_heater,4,2,0,2,2,2,12.8,4720,275646,1850000,14.9
2025,8,2025-08,Lower Mainland,electric_baseboard,mini_split,220,114,50,56,127,93,88.0,68200,275646,1850000,14.9
2025,8,2025-08,Lower Mainland,electric_baseboard,central_ducted,118,61,27,30,68,50,47.2,36580,275646,1850000,14.9
2025,8,2025-08,Lower Mainland,electric_baseboard,ground_source,27,14,6,7,15,12,10.8,8370,275646,1850000,14.9
2025,8,2025-08,Lower Mainland,electric_baseboard,water_heater,27,14,6,7,15,12,10.8,8370,275646,1850000,14.9
2025,8,2025-08,Vancouver Island,natural_gas,mini_split,115,59,26,30,66,49,241.5,112700,275646,1850000,14.9
2025,8,2025-08,Vancouver Island,natural_gas,central_ducted,62,32,14,16,35,27,130.2,60760,275646,1850000,14.9
2025,8,2025-08,Vancouver Island,natural_gas,ground_source,14,7,3,4,8,6,29.4,13720,275646,1850000,14.9
2025,8,2025-08,Vancouver Island,natural_gas,water_heater,14,7,3,4,8,6,29.4,13720,275646,1850000,14.9
2025,8,2025-08,Vancouver Island,oil,mini_split,9,4,2,3,5,4,41.4,12780,275646,1850000,14.9
2025,8,2025-08,Vancouver Island,oil,central_ducted,5,2,1,2,2,3,23.0,7100,275646,1850000,14.9
2025,8,2025-08,Vancouver Island,oil,ground_source,1,0,0,1,0,1,4.6,1420,275646,1850000,14.9
2025,8,2025-08,Vancouver Island,oil,water_heater,1,0,0,1,0,1,4.6,1420,275646,1850000,14.9
2025,8,2025-08,Vancouver Island,propane,mini_split,11,5,2,4,6,5,35.2,12980,275646,1850000,14.9
2025,8,2025-08,Vancouver Island,propane,central_ducted,6,3,1,2,3,3,19.2,7080,275646,1850000,14.9
2025,8,2025-08,Vancouver Island,propane,ground_source,1,0,0,1,0,1,3.2,1180,275646,1850000,14.9
2025,8,2025-08,Vancouver Island,propane,water_heater,1,0,0,1,0,1,3.2,1180,275646,1850000,14.9
2025,8,2025-08,Vancouver Island,electric_baseboard,mini_split,70,36,16,18,40,30,28.0,21700,275646,1850000,14.9
2025,8,2025-08,Vancouver Island,electric_baseboard,central_ducted,37,19,8,10,21,16,14.8,11470,275646,1850000,14.9
2025,8,2025-08,Vancouver Island,electric_baseboard,ground_source,8,4,1,3,4,4,3.2,2480,275646,1850000,14.9
2025,8,2025-08,Vancouver Island,electric_baseboard,water_heater,8,4,1,3,4,4,3.2,2480,275646,1850000,14.9
2025,8,2025-08,Thompson-Okanagan,natural_gas,mini_split,86,44,19,23,49,37,180.6,84280,275646,1850000,14.9
2025,8,2025-08,Thompson-Okanagan,natural_gas,central_ducted,46,23,10,13,26,20,96.6,45080,275646,1850000,14.9
2025,8,2025-08,Thompson-Okanagan,natural_gas,ground_source,10,5,2,3,5,5,21.0,9800,275646,1850000,14.9
2025,8,2025-08,Thompson-Okanagan,natural_gas,water_heater,10,5,2,3,5,5,21.0,9800,275646,1850000,14.9
2025,8,2025-08,Thompson-Okanagan,oil,mini_split,8,4,1,3,4,4,36.8,11360,275646,1850000,14.9
2025,8,2025-08,Thompson-Okanagan,oil,central_ducted,4,2,0,2,2,2,18.4,5680,275646,1850000,14.9
2025,8,2025-08,Thompson-Okanagan,oil,ground_source,1,0,0,1,0,1,4.6,1420,275646,1850000,14.9
2025,8,2025-08,Thompson-Okanagan,oil,water_heater,1,0,0,1,0,1,4.6,1420,275646,1850000,14.9
2025,8,2025-08,Thompson-Okanagan,propane,mini_split,10,5,2,3,5,5,32.0,11800,275646,1850000,14.9
2025,8,2025-08,Thompson-Okanagan,propane,central_ducted,5,2,1,2,2,3,16.0,5900,275646,1850000,14.9
2025,8,2025-08,Thompson-Okanagan,propane,ground_source,1,0,0,1,0,1,3.2,1180,275646,1850000,14.9
2025,8,2025-08,Thompson-Okanagan,propane,water_heater,1,0,0,1,0,1,3.2,1180,275646,1850000,14.9
2025,8,2025-08,Thompson-Okanagan,electric_baseboard,mini_split,65,33,14,18,37,28,26.0,20150,275646,1850000,14.9
2025,8,2025-08,Thompson-Okanagan,electric_baseboard,central_ducted,35,18,8,9,20,15,14.0,10850,275646,1850000,14.9
2025,8,2025-08,Thompson-Okanagan,electric_baseboard,ground_source,8,4,1,3,4,4,3.2,2480,275646,1850000,14.9
2025,8,2025-08,Thompson-Okanagan,electric_baseboard,water_heater,8,4,1,3,4,4,3.2,2480,275646,1850000,14.9
2025,8,2025-08,Fraser Valley,natural_gas,mini_split,62,32,14,16,35,27,130.2,60760,275646,1850000,14.9
2025,8,2025-08,Fraser Valley,natural_gas,central_ducted,33,17,7,9,19,14,69.3,32340,275646,1850000,14.9
2025,8,2025-08,Fraser Valley,natural_gas,ground_source,7,3,1,3,4,3,14.7,6860,275646,1850000,14.9
2025,8,2025-08,Fraser Valley,natural_gas,water_heater,7,3,1,3,4,3,14.7,6860,275646,1850000,14.9
2025,8,2025-08,Fraser Valley,oil,mini_split,5,2,1,2,2,3,23.0,7100,275646,1850000,14.9
2025,8,2025-08,Fraser Valley,oil,central_ducted,2,1,0,1,1,1,9.2,2840,275646,1850000,14.9
2025,8,2025-08,Fraser Valley,propane,mini_split,6,3,1,2,3,3,19.2,7080,275646,1850000,14.9
2025,8,2025-08,Fraser Valley,propane,central_ducted,3,1,0,2,1,2,9.6,3540,275646,1850000,14.9
2025,8,2025-08,Fraser Valley,electric_baseboard,mini_split,37,19,8,10,21,16,14.8,11470,275646,1850000,14.9
2025,8,2025-08,Fraser Valley,electric_baseboard,central_ducted,20,10,4,6,11,9,8.0,6200,275646,1850000,14.9
2025,8,2025-08,Fraser Valley,electric_baseboard,ground_source,4,2,0,2,2,2,1.6,1240,275646,1850000,14.9
2025,8,2025-08,Fraser Valley,electric_baseboard,water_heater,4,2,0,2,2,2,1.6,1240,275646,1850000,14.9
2025,8,2025-08,Northern BC,natural_gas,mini_split,16,8,3,5,9,7,33.6,15680,275646,1850000,14.9
2025,8,2025-08,Northern BC,natural_gas,central_ducted,9,4,2,3,5,4,18.9,8820,275646,1850000,14.9
2025,8,2025-08,Northern BC,natural_gas,ground_source,2,1,0,1,1,1,4.2,1960,275646,1850000,14.9
2025,8,2025-08,Northern BC,natural_gas,water_heater,2,1,0,1,1,1,4.2,1960,275646,1850000,14.9
2025,8,2025-08,Northern BC,oil,mini_split,14,7,3,4,8,6,64.4,19880,275646,1850000,14.9
2025,8,2025-08,Northern BC,oil,central_ducted,7,3,1,3,4,3,32.2,9940,275646,1850000,14.9
2025,8,2025-08,Northern BC,oil,ground_source,1,0,0,1,0,1,4.6,1420,275646,1850000,14.9
2025,8,2025-08,Northern BC,oil,water_heater,1,0,0,1,0,1,4.6,1420,275646,1850000,14.9
